,intPrice,volume
67788,15138,99691
67789,15138,99691
67790,15138,99691
67791,15138,99691
67792,15138,99691
67793,15138,99691
67794,15138,99691
67795,15138,99691
67796,15138,99693
67797,15139,99694
67798,15139,99694
67799,15139,99694
67800,15139,99694
67801,15138,99699
67802,15138,99699
67803,15138,99699
67804,15138,99699
67805,15138,99699
67806,15138,99699
67807,15138,99699
67808,15138,99699
67809,15138,99699
67810,15138,99699
67811,15138,99699
67812,15138,99699
67813,15138,99699
67814,15138,99699
67815,15138,99699
67816,15138,99699
67817,15138,99699
67818,15138,99699
67819,15138,99699
67820,15138,99699
67821,15138,99699
67822,15138,99699
67823,15138,99699
67824,15138,99699
67825,15138,99699
67826,15138,99699
67827,15138,99699
67828,15138,99699
67829,15138,99700
67830,15138,99700
67831,15138,99700
67832,15138,99700
67833,15138,99700
67834,15138,99700
67835,15138,99700
67836,15138,99700
67837,15138,99700
67838,15138,99700
67839,15138,99700
67840,15138,99700
67841,15138,99700
67842,15138,99700
67843,15138,99700
67844,15138,99700
67845,15138,99700
67846,15138,99700
67847,15138,99700
67848,15138,99700
67849,15138,99700
67850,15138,99700
67851,15138,99700
67852,15138,99700
67853,15138,99700
67854,15138,99700
67855,15138,99700
67856,15138,99700
67857,15138,99700
67858,15138,99700
67859,15138,99700
67860,15138,99700
67861,15138,99700
67862,15138,99700
67863,15138,99700
67864,15138,99700
67865,15138,99700
67866,15137,99704
67867,15137,99704
67868,15137,99704
67869,15137,99704
67870,15137,99704
67871,15137,99704
67872,15137,99704
67873,15137,99705
67874,15137,99705
67875,15137,99705
67876,15137,99705
67877,15137,99705
67878,15137,99705
67879,15137,99705
67880,15137,99705
67881,15137,99705
67882,15138,99706
67883,15138,99706
67884,15138,99706
67885,15138,99706
67886,15138,99706
67887,15138,99706
67888,15138,99706
67889,15138,99706
67890,15138,99706
67891,15138,99706
67892,15138,99706
67893,15138,99706
67894,15138,99706
67895,15138,99706
67896,15138,99706
67897,15138,99708
67898,15138,99708
67899,15138,99708
67900,15138,99708
67901,15138,99708
67902,15138,99708
67903,15138,99708
67904,15138,99708
67905,15138,99708
67906,15138,99708
67907,15138,99708
67908,15138,99708
67909,15138,99708
67910,15138,99708
67911,15138,99708
67912,15138,99708
67913,15138,99708
67914,15138,99708
67915,15138,99708
67916,15138,99708
67917,15138,99708
67918,15138,99708
67919,15138,99708
67920,15138,99708
67921,15138,99708
67922,15138,99708
67923,15138,99708
67924,15138,99708
67925,15138,99708
67926,15138,99708
67927,15138,99708
67928,15138,99708
67929,15138,99708
67930,15138,99708
67931,15138,99708
67932,15137,99709
67933,15137,99709
67934,15137,99709
67935,15137,99709
67936,15137,99759
67937,15137,99759
67938,15137,99759
67939,15138,99765
67940,15137,99767
67941,15137,99767
67942,15137,99767
67943,15137,99767
67944,15137,99767
67945,15137,99767
67946,15137,99767
67947,15137,99767
67948,15137,99767
67949,15137,99767
67950,15137,99767
67951,15137,99767
67952,15137,99767
67953,15137,99767
67954,15137,99767
67955,15137,99767
67956,15137,99767
67957,15137,99767
67958,15137,99767
67959,15137,99767
67960,15137,99767
67961,15137,99767
67962,15137,99767
67963,15138,99769
67964,15138,99769
67965,15138,99769
67966,15138,99769
67967,15138,99769
67968,15138,99769
67969,15138,99769
67970,15138,99769
67971,15138,99769
67972,15138,99769
67973,15138,99769
67974,15138,99769
67975,15138,99769
67976,15138,99769
67977,15138,99769
67978,15138,99769
67979,15138,99769
67980,15138,99769
67981,15138,99769
67982,15138,99769
67983,15138,99769
67984,15138,99769
67985,15138,99769
67986,15138,99769
67987,15138,99769
67988,15138,99770
67989,15138,99770
67990,15138,99770
67991,15138,99770
67992,15138,99770
67993,15138,99770
67994,15138,99770
67995,15138,99770
67996,15138,99770
67997,15138,99770
67998,15138,99770
67999,15138,99770
68000,15138,99770
68001,15138,99770
68002,15137,99771
68003,15137,99774
68004,15137,99774
68005,15137,99774
68006,15137,99774
68007,15137,99774
68008,15137,99774
68009,15137,99774
68010,15137,99774
68011,15137,99774
68012,15137,99774
68013,15137,99774
68014,15137,99774
68015,15137,99774
68016,15137,99774
68017,15137,99774
68018,15137,99774
68019,15137,99774
68020,15137,99774
68021,15137,99774
68022,15137,99774
68023,15137,99774
68024,15137,99774
68025,15137,99774
68026,15137,99774
68027,15137,99774
68028,15137,99774
68029,15137,99774
68030,15137,99774
68031,15137,99774
68032,15137,99774
68033,15137,99774
68034,15137,99774
68035,15138,99775
68036,15138,99825
68037,15138,99825
68038,15138,99825
68039,15138,99825
68040,15138,99825
68041,15138,99825
68042,15138,99825
68043,15138,99825
68044,15138,99825
68045,15138,99825
68046,15138,99825
68047,15138,99825
68048,15138,99825
68049,15138,99825
68050,15138,99825
68051,15138,99825
68052,15138,99825
68053,15138,99825
68054,15138,99825
68055,15138,99825
68056,15138,99825
68057,15138,99825
68058,15138,99825
68059,15138,99825
68060,15138,99825
68061,15138,99825
68062,15138,99825
68063,15138,99825
68064,15138,99825
68065,15138,99832
68066,15138,99832
68067,15137,99834
68068,15137,99834
68069,15137,99834
68070,15138,99836
68071,15138,99836
68072,15138,99836
68073,15138,99836
68074,15138,99836
68075,15138,99836
68076,15138,99836
68077,15138,99836
68078,15138,99836
68079,15138,99836
68080,15138,99836
68081,15138,99836
68082,15138,99836
68083,15138,99836
68084,15138,99836
68085,15138,99836
68086,15138,99836
68087,15138,99836
68088,15138,99836
68089,15138,99836
68090,15138,99836
68091,15138,99837
68092,15138,99837
68093,15138,99837
68094,15138,99837
68095,15138,99837
68096,15138,99837
68097,15138,99837
68098,15138,99837
68099,15138,99837
68100,15138,99837
68101,15138,99837
68102,15138,99837
68103,15138,99837
68104,15138,99837
68105,15138,99837
68106,15138,99837
68107,15138,99837
68108,15138,99837
68109,15138,99837
68110,15138,99837
68111,15138,99837
68112,15138,99837
68113,15138,99837
68114,15138,99837
68115,15138,99837
68116,15137,99838
68117,15137,99838
68118,15137,99838
68119,15137,99838
68120,15137,99838
68121,15137,99838
68122,15137,99838
68123,15137,99838
68124,15137,99838
68125,15137,99838
68126,15137,99838
68127,15137,99838
68128,15137,99838
68129,15137,99838
68130,15137,99838
68131,15137,99838
68132,15137,99838
68133,15137,99838
68134,15137,99838
68135,15137,99838
68136,15137,99838
68137,15137,99838
68138,15137,99838
68139,15137,99838
68140,15137,99838
68141,15137,99838
68142,15137,99838
68143,15137,99838
68144,15137,99838
68145,15137,99838
68146,15137,99838
68147,15137,99838
68148,15137,99838
68149,15137,99838
68150,15137,99838
68151,15137,99838
68152,15137,99838
68153,15137,99838
68154,15137,99838
68155,15137,99838
68156,15137,99838
68157,15137,99838
68158,15137,99838
68159,15137,99838
68160,15137,99838
68161,15137,99838
68162,15137,99838
68163,15137,99838
68164,15137,99838
68165,15137,99838
68166,15137,99838
68167,15137,99838
68168,15137,99838
68169,15137,99838
68170,15137,99838
68171,15137,99838
68172,15137,99838
68173,15137,99838
68174,15137,99838
68175,15137,99838
68176,15137,99838
68177,15137,99838
68178,15137,99838
68179,15137,99838
68180,15138,99839
68181,15138,99839
68182,15138,99839
68183,15138,99839
68184,15138,99839
68185,15138,99839
68186,15138,99840
68187,15138,99840
68188,15138,99840
68189,15138,99840
68190,15138,99840
68191,15138,99840
68192,15138,99840
68193,15138,99840
68194,15138,99840
68195,15138,99840
68196,15138,99840
68197,15138,99840
68198,15138,99840
68199,15138,99840
68200,15138,99840
68201,15138,99840
68202,15138,99840
68203,15138,99840
68204,15138,99842
68205,15134,99892
68206,15135,99894
68207,15134,99899
68208,15134,99901
68209,15134,99903
68210,15134,99903
68211,15134,99903
68212,15134,99903
68213,15134,99903
68214,15134,99903
68215,15134,99903
68216,15134,99903
68217,15134,99903
68218,15134,99915
68219,15134,99915
68220,15134,99915
68221,15134,99915
68222,15133,99917
68223,15133,99917
68224,15133,99917
68225,15133,99917
68226,15133,99917
68227,15133,99917
68228,15133,99917
68229,15134,99919
68230,15134,99919
68231,15134,99919
68232,15134,99919
68233,15134,99919
68234,15134,99919
68235,15134,99919
68236,15134,99919
68237,15134,99919
68238,15134,99919
68239,15134,99919
68240,15134,99927
68241,15134,99927
68242,15133,99928
68243,15133,99928
68244,15133,99928
68245,15133,99928
68246,15133,99928
68247,15133,99928
68248,15133,99929
68249,15133,99929
68250,15133,99929
68251,15133,99929
68252,15133,99929
68253,15133,99929
68254,15133,99929
68255,15133,99929
68256,15133,99929
68257,15134,99930
68258,15134,99930
68259,15134,99930
68260,15134,99930
68261,15134,99930
68262,15134,99930
68263,15134,99930
68264,15134,99930
68265,15133,99933
68266,15133,99933
68267,15133,99933
68268,15133,99933
68269,15133,99933
68270,15133,99933
68271,15133,99933
68272,15133,99933
68273,15133,99933
68274,15133,99933
68275,15133,99933
68276,15133,99933
68277,15134,99934
68278,15134,99934
68279,15134,99934
68280,15134,99934
68281,15134,99934
68282,15134,99934
68283,15134,99934
68284,15134,99934
68285,15134,99934
68286,15134,99934
68287,15134,99934
68288,15134,99934
68289,15134,99934
68290,15134,99934
68291,15134,99934
68292,15134,99934
68293,15134,99934
68294,15134,99934
68295,15134,99935
68296,15134,99935
68297,15134,99935
68298,15134,99935
68299,15134,99935
68300,15134,99935
68301,15134,99935
68302,15134,99935
68303,15134,99935
68304,15134,99940
68305,15134,99940
68306,15134,99940
68307,15134,99940
68308,15134,99940
68309,15134,99940
68310,15134,99940
68311,15134,99940
68312,15134,99940
68313,15134,99941
68314,15134,99941
68315,15134,99941
68316,15134,99941
68317,15134,99941
68318,15134,99942
68319,15134,99942
68320,15134,99942
68321,15134,99942
68322,15134,99942
68323,15134,99942
68324,15134,99942
68325,15134,99942
68326,15134,99942
68327,15134,99942
68328,15135,99962
68329,15135,99962
68330,15135,99962
68331,15137,99965
68332,15137,99965
68333,15137,99965
68334,15137,99965
68335,15137,99965
68336,15137,99965
68337,15137,99965
68338,15137,99965
68339,15137,99965
68340,15137,99965
68341,15137,99965
68342,15137,99968
68343,15137,99968
68344,15137,99968
68345,15137,99968
68346,15137,99970
68347,15137,99970
68348,15137,99970
68349,15137,99970
68350,15137,99970
68351,15137,99970
68352,15137,99970
68353,15137,99970
68354,15137,99970
68355,15137,99970
68356,15137,99970
68357,15137,99970
68358,15137,99970
68359,15137,99970
68360,15137,99970
68361,15137,99970
68362,15137,99970
68363,15137,99970
68364,15137,99970
68365,15136,99976
68366,15136,99976
68367,15136,99976
68368,15136,99976
68369,15136,99976
68370,15136,99976
68371,15136,99976
68372,15136,99976
68373,15136,99976
68374,15136,99976
68375,15135,99981
68376,15135,99981
68377,15135,99981
68378,15135,99981
68379,15135,99981
68380,15135,99981
68381,15135,99981
68382,15135,99981
68383,15135,99981
68384,15135,99981
68385,15135,99981
68386,15135,99981
68387,15135,99981
68388,15135,99981
68389,15135,99981
68390,15134,100010
68391,15134,100010
68392,15134,100010
68393,15134,100010
68394,15134,100010
68395,15134,100010
68396,15134,100010
68397,15134,100010
68398,15134,100010
68399,15134,100014
68400,15134,100065
68401,15134,100065
68402,15134,100065
68403,15134,100065
68404,15134,100065
68405,15134,100065
68406,15134,100065
68407,15134,100065
68408,15134,100065
68409,15134,100065
68410,15134,100065
68411,15134,100065
68412,15134,100067
68413,15134,100069
68414,15134,100069
68415,15134,100069
68416,15134,100069
68417,15134,100069
68418,15134,100069
68419,15134,100069
68420,15134,100069
68421,15134,100069
68422,15134,100069
68423,15134,100069
68424,15134,100069
68425,15134,100069
68426,15134,100069
68427,15134,100069
68428,15134,100073
68429,15134,100073
68430,15134,100073
68431,15134,100074
68432,15134,100074
68433,15134,100075
68434,15134,100075
68435,15134,100085
68436,15134,100085
68437,15134,100085
68438,15134,100085
68439,15134,100085
68440,15134,100085
68441,15135,100086
68442,15135,100086
68443,15135,100086
68444,15135,100086
68445,15135,100086
68446,15135,100086
68447,15135,100086
68448,15135,100088
68449,15135,100088
68450,15135,100088
68451,15135,100088
68452,15135,100088
68453,15135,100088
68454,15135,100088
68455,15135,100088
68456,15135,100088
68457,15135,100088
68458,15135,100088
68459,15135,100088
68460,15135,100088
68461,15135,100088
68462,15135,100088
68463,15135,100088
68464,15135,100088
68465,15135,100088
68466,15135,100088
68467,15135,100088
68468,15135,100088
68469,15134,100092
68470,15134,100092
68471,15134,100092
68472,15134,100092
68473,15134,100092
68474,15134,100092
68475,15134,100092
68476,15134,100092
68477,15134,100092
68478,15134,100092
68479,15134,100092
68480,15134,100092
68481,15134,100092
68482,15134,100092
68483,15134,100092
68484,15134,100092
68485,15134,100092
68486,15135,100093
68487,15135,100093
68488,15135,100093
68489,15135,100094
68490,15135,100094
68491,15135,100094
68492,15135,100094
68493,15135,100094
68494,15135,100094
68495,15135,100094
68496,15135,100094
68497,15135,100094
68498,15135,100096
68499,15135,100096
68500,15135,100096
68501,15135,100096
68502,15135,100096
68503,15135,100096
68504,15135,100096
68505,15135,100096
68506,15135,100096
68507,15135,100096
68508,15135,100096
68509,15135,100096
68510,15135,100096
68511,15135,100096
68512,15135,100096
68513,15135,100096
68514,15135,100096
68515,15135,100096
68516,15135,100096
68517,15135,100096
68518,15135,100096
68519,15135,100096
68520,15135,100096
68521,15135,100096
68522,15135,100096
68523,15134,100107
68524,15134,100108
68525,15134,100108
68526,15134,100108
68527,15134,100108
68528,15134,100108
68529,15134,100108
68530,15134,100108
68531,15134,100108
68532,15134,100108
68533,15134,100108
68534,15134,100108
68535,15134,100109
68536,15134,100109
68537,15134,100109
68538,15134,100109
68539,15134,100109
68540,15134,100109
68541,15134,100109
68542,15134,100109
68543,15134,100109
68544,15134,100109
68545,15134,100109
68546,15134,100109
68547,15134,100109
68548,15135,100110
68549,15135,100110
68550,15135,100110
68551,15135,100110
68552,15135,100110
68553,15135,100110
68554,15135,100110
68555,15135,100110
68556,15135,100110
68557,15135,100110
68558,15135,100110
68559,15135,100110
68560,15135,100110
68561,15135,100110
68562,15135,100110
68563,15135,100110
68564,15135,100111
68565,15135,100111
68566,15134,100118
68567,15134,100118
68568,15134,100118
68569,15134,100118
68570,15134,100118
68571,15134,100118
68572,15134,100118
68573,15134,100118
68574,15135,100119
68575,15135,100119
68576,15135,100119
68577,15135,100119
68578,15135,100119
68579,15134,100124
68580,15134,100124
68581,15134,100124
68582,15134,100138
68583,15134,100138
68584,15134,100138
68585,15134,100139
68586,15134,100139
68587,15134,100139
68588,15134,100139
68589,15134,100139
68590,15134,100139
68591,15134,100139
68592,15134,100139
68593,15134,100139
68594,15134,100139
68595,15134,100139
68596,15134,100139
68597,15134,100139
68598,15134,100139
68599,15134,100139
68600,15134,100139
68601,15134,100139
68602,15134,100139
68603,15134,100139
68604,15134,100139
68605,15134,100139
68606,15134,100139
68607,15134,100139
68608,15134,100139
68609,15135,100145
68610,15135,100145
68611,15135,100145
68612,15135,100145
68613,15135,100145
68614,15135,100145
68615,15135,100145
68616,15135,100145
68617,15135,100145
68618,15135,100145
68619,15135,100145
68620,15135,100145
68621,15135,100145
68622,15135,100145
68623,15136,100174
68624,15136,100175
68625,15136,100176
68626,15136,100176
68627,15136,100198
68628,15136,100198
68629,15136,100198
68630,15136,100198
68631,15136,100198
68632,15136,100198
68633,15136,100198
68634,15136,100198
68635,15136,100199
68636,15136,100199
68637,15136,100199
68638,15136,100199
68639,15136,100199
68640,15136,100199
68641,15136,100199
68642,15136,100249
68643,15136,100250
68644,15136,100250
68645,15136,100250
68646,15136,100250
68647,15136,100250
68648,15136,100250
68649,15136,100250
68650,15136,100250
68651,15136,100250
68652,15136,100250
68653,15136,100250
68654,15136,100250
68655,15136,100250
68656,15136,100250
68657,15136,100250
68658,15136,100250
68659,15136,100250
68660,15136,100250
68661,15136,100250
68662,15136,100250
68663,15136,100250
68664,15136,100250
68665,15136,100250
68666,15136,100250
68667,15136,100250
68668,15136,100250
68669,15136,100250
68670,15136,100250
68671,15136,100250
68672,15136,100250
68673,15136,100251
68674,15136,100251
68675,15136,100251
68676,15136,100251
68677,15136,100251
68678,15136,100251
68679,15136,100251
68680,15136,100251
68681,15136,100251
68682,15136,100251
68683,15136,100251
68684,15136,100251
68685,15136,100251
68686,15136,100251
68687,15136,100251
68688,15136,100251
68689,15136,100251
68690,15135,100256
68691,15135,100256
68692,15135,100256
68693,15135,100256
68694,15135,100256
68695,15135,100256
68696,15135,100256
68697,15135,100256
68698,15135,100256
68699,15135,100256
68700,15135,100256
68701,15135,100256
68702,15135,100256
68703,15135,100256
68704,15135,100256
68705,15135,100256
68706,15135,100256
68707,15135,100256
68708,15135,100256
68709,15135,100256
68710,15135,100256
68711,15135,100256
68712,15134,100262
68713,15134,100262
68714,15134,100262
68715,15134,100262
68716,15134,100263
68717,15134,100263
68718,15134,100263
68719,15134,100263
68720,15134,100263
68721,15134,100264
68722,15134,100264
68723,15134,100264
68724,15134,100264
68725,15134,100264
68726,15134,100264
68727,15134,100264
68728,15134,100264
68729,15134,100264
68730,15134,100264
68731,15134,100264
68732,15134,100264
68733,15134,100264
68734,15134,100264
68735,15134,100264
68736,15134,100264
68737,15134,100264
68738,15134,100264
68739,15134,100264
68740,15134,100264
68741,15134,100264
68742,15134,100264
68743,15134,100264
68744,15134,100267
68745,15134,100267
68746,15134,100267
68747,15133,100270
68748,15133,100270
68749,15133,100270
68750,15133,100270
68751,15133,100270
68752,15133,100270
68753,15133,100270
68754,15133,100270
68755,15133,100270
68756,15133,100270
68757,15133,100270
68758,15133,100271
68759,15133,100286
68760,15133,100286
68761,15133,100286
68762,15133,100286
68763,15133,100286
68764,15133,100286
68765,15130,100328
68766,15130,100328
68767,15130,100328
68768,15130,100328
68769,15130,100328
68770,15130,100328
68771,15130,100328
68772,15130,100377
68773,15130,100378
68774,15130,100378
68775,15130,100378
68776,15130,100378
68777,15130,100378
68778,15130,100378
68779,15130,100378
68780,15130,100378
68781,15130,100378
68782,15131,100384
68783,15131,100384
68784,15131,100384
68785,15131,100384
68786,15131,100384
68787,15132,100395
68788,15132,100395
68789,15132,100395
68790,15132,100395
68791,15132,100395
68792,15132,100395
68793,15132,100395
68794,15132,100395
68795,15132,100395
68796,15132,100395
68797,15132,100395
68798,15132,100395
68799,15132,100395
68800,15132,100402
68801,15132,100403
68802,15133,100409
68803,15133,100409
68804,15133,100409
68805,15133,100409
68806,15133,100409
68807,15133,100409
68808,15133,100409
68809,15133,100409
68810,15133,100409
68811,15133,100409
68812,15133,100409
68813,15133,100409
68814,15133,100409
68815,15134,100420
68816,15134,100420
68817,15134,100420
68818,15134,100420
68819,15134,100420
68820,15134,100420
68821,15134,100420
68822,15134,100420
68823,15134,100420
68824,15134,100420
68825,15134,100420
68826,15134,100420
68827,15134,100420
68828,15134,100420
68829,15134,100420
68830,15134,100420
68831,15134,100420
68832,15134,100420
68833,15134,100420
68834,15134,100420
68835,15134,100420
68836,15134,100420
68837,15134,100420
68838,15134,100420
68839,15134,100420
68840,15134,100420
68841,15134,100420
68842,15134,100423
68843,15134,100423
68844,15134,100423
68845,15134,100424
68846,15134,100424
68847,15134,100424
68848,15134,100426
68849,15134,100426
68850,15134,100426
68851,15134,100426
68852,15134,100426
68853,15134,100426
68854,15134,100427
68855,15134,100427
68856,15134,100427
68857,15134,100427
68858,15134,100427
68859,15134,100427
68860,15134,100427
68861,15134,100427
68862,15134,100427
68863,15134,100427
68864,15134,100427
68865,15134,100427
68866,15134,100427
68867,15134,100427
68868,15134,100427
68869,15134,100427
68870,15134,100427
68871,15134,100427
68872,15134,100427
68873,15134,100427
68874,15134,100427
68875,15134,100427
68876,15134,100427
68877,15134,100427
68878,15134,100427
68879,15134,100428
68880,15134,100428
68881,15134,100428
68882,15134,100428
68883,15134,100428
68884,15134,100428
68885,15134,100428
68886,15134,100428
68887,15134,100428
68888,15134,100428
68889,15134,100428
68890,15134,100433
68891,15134,100433
68892,15134,100446
68893,15134,100446
68894,15134,100446
68895,15134,100446
68896,15134,100446
68897,15134,100446
68898,15134,100446
68899,15134,100446
68900,15134,100446
68901,15134,100446
68902,15134,100446
68903,15134,100449
68904,15134,100451
68905,15134,100451
68906,15134,100451
68907,15134,100451
68908,15134,100451
68909,15134,100451
68910,15134,100451
68911,15134,100451
68912,15134,100451
68913,15134,100451
68914,15134,100451
68915,15134,100451
68916,15134,100451
68917,15134,100451
68918,15134,100451
68919,15134,100451
68920,15134,100451
68921,15134,100451
68922,15134,100451
68923,15134,100451
68924,15134,100451
68925,15134,100451
68926,15134,100451
68927,15134,100453
68928,15133,100453
68929,15133,100453
68930,15133,100453
68931,15133,100453
68932,15133,100453
68933,15134,100471
68934,15134,100471
68935,15134,100471
68936,15134,100471
68937,15134,100471
68938,15134,100471
68939,15134,100473
68940,15134,100475
68941,15134,100475
68942,15134,100475
68943,15134,100475
68944,15134,100475
68945,15134,100475
68946,15134,100475
68947,15134,100476
68948,15134,100476
68949,15134,100476
68950,15134,100476
68951,15134,100476
68952,15134,100476
68953,15134,100476
68954,15134,100476
68955,15134,100476
68956,15134,100476
68957,15134,100476
68958,15134,100476
68959,15134,100476
68960,15134,100476
68961,15134,100476
68962,15134,100476
68963,15134,100476
68964,15134,100476
68965,15134,100476
68966,15134,100481
68967,15134,100481
68968,15134,100481
68969,15134,100481
68970,15134,100481
68971,15134,100485
68972,15134,100485
68973,15134,100485
68974,15134,100485
68975,15134,100485
68976,15134,100485
68977,15134,100485
68978,15134,100486
68979,15134,100486
68980,15134,100486
68981,15134,100486
68982,15134,100486
68983,15134,100487
68984,15134,100487
68985,15134,100487
68986,15134,100487
68987,15134,100487
68988,15134,100487
68989,15134,100487
68990,15134,100487
68991,15134,100487
68992,15134,100487
68993,15135,100498
68994,15135,100498
68995,15135,100498
68996,15135,100498
68997,15135,100498
68998,15135,100498
68999,15135,100498
69000,15135,100498
69001,15135,100498
69002,15135,100498
69003,15135,100498
69004,15135,100498
69005,15136,100500
69006,15136,100500
69007,15136,100500
69008,15136,100500
69009,15136,100500
69010,15136,100500
69011,15136,100500
69012,15136,100500
69013,15136,100500
69014,15136,100500
69015,15136,100500
69016,15136,100500
69017,15136,100500
69018,15136,100500
69019,15136,100500
69020,15136,100500
69021,15136,100500
69022,15136,100500
69023,15136,100500
69024,15136,100500
69025,15136,100500
69026,15136,100500
69027,15136,100500
69028,15136,100500
69029,15136,100500
69030,15136,100500
69031,15136,100500
69032,15136,100500
69033,15136,100500
69034,15136,100500
69035,15136,100500
69036,15136,100500
69037,15136,100500
69038,15136,100500
69039,15136,100500
69040,15136,100500
69041,15136,100500
69042,15136,100500
69043,15136,100500
69044,15136,100500
69045,15136,100500
69046,15136,100500
69047,15136,100500
69048,15136,100500
69049,15136,100500
69050,15136,100500
69051,15136,100500
69052,15136,100500
69053,15136,100500
69054,15136,100500
69055,15136,100500
69056,15136,100500
69057,15137,100501
69058,15137,100501
69059,15137,100501
69060,15137,100504
69061,15137,100504
69062,15137,100504
69063,15137,100504
69064,15137,100504
69065,15137,100504
69066,15137,100504
69067,15137,100504
69068,15137,100504
69069,15137,100504
69070,15137,100515
69071,15137,100515
69072,15137,100515
69073,15137,100515
69074,15137,100515
69075,15137,100515
69076,15137,100515
69077,15137,100515
69078,15137,100515
69079,15137,100515
69080,15137,100515
69081,15137,100515
69082,15137,100515
69083,15137,100515
69084,15137,100515
69085,15137,100515
69086,15137,100565
69087,15137,100565
69088,15137,100565
69089,15137,100565
69090,15137,100565
69091,15137,100565
69092,15137,100565
69093,15137,100565
69094,15137,100565
69095,15137,100565
69096,15137,100565
69097,15137,100565
69098,15137,100565
69099,15136,100570
69100,15136,100570
69101,15136,100570
69102,15136,100570
69103,15136,100570
69104,15136,100570
69105,15136,100570
69106,15135,100588
69107,15135,100588
69108,15135,100588
69109,15135,100588
69110,15135,100588
69111,15135,100588
69112,15135,100588
69113,15135,100588
69114,15135,100588
69115,15135,100588
69116,15135,100588
69117,15135,100588
69118,15135,100588
69119,15134,100591
69120,15133,100592
69121,15133,100592
69122,15133,100592
69123,15133,100592
69124,15133,100592
69125,15133,100592
69126,15133,100592
69127,15133,100592
69128,15133,100592
69129,15133,100592
69130,15133,100592
69131,15134,100593
69132,15134,100614
69133,15134,100614
69134,15134,100614
69135,15134,100614
69136,15134,100614
69137,15134,100614
69138,15134,100614
69139,15134,100614
69140,15134,100615
69141,15134,100615
69142,15134,100615
69143,15134,100615
69144,15134,100615
69145,15134,100620
69146,15134,100620
69147,15134,100620
69148,15134,100620
69149,15134,100620
69150,15134,100620
69151,15134,100620
69152,15134,100620
69153,15134,100620
69154,15134,100620
69155,15134,100620
69156,15134,100620
69157,15134,100620
69158,15134,100620
69159,15134,100620
69160,15134,100620
69161,15133,100621
69162,15133,100621
69163,15134,100626
69164,15134,100626
69165,15134,100626
69166,15134,100626
69167,15134,100626
69168,15134,100626
69169,15134,100626
69170,15133,100686
69171,15133,100686
69172,15133,100686
69173,15133,100686
69174,15133,100686
69175,15133,100686
69176,15133,100686
69177,15133,100686
69178,15133,100686
69179,15133,100686
69180,15133,100686
69181,15133,100686
69182,15133,100686
69183,15133,100686
69184,15133,100686
69185,15133,100686
69186,15133,100686
69187,15133,100686
69188,15133,100686
69189,15133,100686
69190,15133,100686
69191,15133,100686
69192,15133,100686
69193,15133,100686
69194,15133,100686
69195,15133,100686
69196,15133,100686
69197,15133,100686
69198,15133,100686
69199,15133,100686
69200,15133,100686
69201,15133,100686
69202,15132,100687
69203,15132,100687
69204,15132,100687
69205,15132,100687
69206,15132,100687
69207,15132,100687
69208,15132,100687
69209,15132,100687
69210,15132,100687
69211,15132,100687
69212,15132,100687
69213,15132,100687
69214,15132,100687
69215,15132,100687
69216,15132,100687
69217,15132,100687
69218,15132,100687
69219,15132,100687
69220,15132,100687
69221,15132,100687
69222,15133,100688
69223,15133,100688
69224,15133,100688
69225,15133,100694
69226,15133,100694
69227,15133,100694
69228,15133,100694
69229,15133,100694
69230,15133,100694
69231,15133,100694
69232,15133,100694
69233,15133,100694
69234,15133,100694
69235,15133,100694
69236,15133,100694
69237,15133,100694
69238,15133,100694
69239,15133,100694
69240,15133,100694
69241,15133,100694
69242,15133,100694
69243,15133,100694
69244,15133,100694
69245,15134,100695
69246,15134,100695
69247,15134,100695
69248,15134,100695
69249,15134,100695
69250,15134,100695
69251,15134,100695
69252,15134,100695
69253,15133,100696
69254,15133,100696
69255,15133,100696
69256,15133,100696
69257,15133,100696
69258,15133,100696
69259,15133,100696
69260,15133,100696
69261,15133,100696
69262,15133,100696
69263,15133,100696
69264,15133,100696
69265,15133,100696
69266,15133,100696
69267,15133,100696
69268,15134,100701
69269,15134,100701
69270,15133,100739
69271,15133,100739
69272,15134,100743
69273,15134,100743
69274,15134,100743
69275,15134,100743
69276,15134,100743
69277,15134,100743
69278,15134,100743
69279,15134,100743
69280,15134,100743
69281,15134,100743
69282,15134,100743
69283,15134,100743
69284,15134,100743
69285,15134,100743
69286,15134,100743
69287,15134,100743
69288,15134,100743
69289,15134,100743
69290,15134,100743
69291,15134,100743
69292,15134,100743
69293,15134,100743
69294,15133,100744
69295,15133,100744
69296,15133,100744
69297,15133,100744
69298,15133,100744
69299,15133,100744
69300,15133,100744
69301,15133,100744
69302,15133,100744
69303,15133,100744
69304,15133,100744
69305,15133,100744
69306,15133,100744
69307,15133,100744
69308,15133,100744
69309,15133,100744
69310,15133,100744
69311,15133,100744
69312,15133,100744
69313,15133,100744
69314,15133,100744
69315,15133,100744
69316,15133,100744
69317,15133,100744
69318,15133,100744
69319,15134,100745
69320,15134,100745
69321,15134,100745
69322,15134,100745
69323,15134,100745
69324,15134,100745
69325,15134,100745
69326,15134,100745
69327,15134,100745
69328,15134,100745
69329,15134,100745
69330,15134,100745
69331,15134,100746
69332,15134,100746
69333,15134,100746
69334,15134,100746
69335,15134,100746
69336,15134,100746
69337,15134,100746
69338,15134,100746
69339,15134,100746
69340,15134,100746
69341,15134,100746
